date,city,category,sku,demand,unit_price,inventory_level,lead_time_days,promotion_flag,festival
2022-10-25,Hyderabad,Footwear,SKU_APP_009,39,3075.81,65,4,0,diwali
2023-09-03,Hyderabad,Electronics,SKU_SPO_008,20,2910.95,127,2,0,none
2022-09-20,Kolkata,Apparel,SKU_ACC_009,21,1495.73,133,1,0,none
2024-02-03,Kolkata,Accessories,SKU_ACC_002,18,3866.79,69,5,0,none
2022-05-24,Chennai,Sportswear,SKU_ACC_001,14,1371.14,277,2,0,none
2022-12-12,Bangalore,Apparel,SKU_SPO_007,11,1284.76,342,1,0,none
2023-09-16,Chennai,Apparel,SKU_ELE_010,22,1557.92,361,4,0,none
2023-07-26,Chennai,Footwear,SKU_ACC_001,14,3583.89,355,4,0,none
2024-05-30,Kolkata,Sportswear,SKU_ACC_005,21,3131.18,334,3,0,none
2022-01-02,Delhi,Sportswear,SKU_FOO_003,19,1006.47,353,5,0,none
2024-06-15,Delhi,Electronics,SKU_SPO_008,26,3350.02,337,1,0,none
2022-10-31,Ahmedabad,Footwear,SKU_ACC_009,18,3860.71,226,4,0,none
2022-09-11,Mumbai,Electronics,SKU_ACC_010,24,2087.33,368,2,0,none
2023-10-14,Pune,Apparel,SKU_ACC_007,11,3410.34,279,5,0,none
2023-03-29,Delhi,Footwear,SKU_SPO_001,21,1761.45,167,3,0,none
2022-02-06,Hyderabad,Accessories,SKU_SPO_010,15,537.23,100,2,1,none
2022-06-09,Chennai,Footwear,SKU_ACC_002,19,830.8,192,3,0,none
2022-01-09,Chennai,Accessories,SKU_ELE_001,19,3113.07,269,3,0,none
2022-08-21,Kolkata,Electronics,SKU_FOO_003,24,3283.49,219,4,0,none
2022-04-09,Mumbai,Apparel,SKU_ELE_001,16,3310.29,85,2,0,none
2023-10-21,Hyderabad,Apparel,SKU_ELE_008,21,1387.86,189,2,0,none
2024-03-26,Mumbai,Sportswear,SKU_FOO_007,27,1593.15,55,5,1,none
2022-07-27,Mumbai,Sportswear,SKU_APP_001,22,2992.45,164,5,0,none
2022-05-11,Hyderabad,Footwear,SKU_FOO_003,22,277.57,243,2,0,none
2023-02-08,Ahmedabad,Footwear,SKU_APP_009,26,2184.0,127,3,0,none
2022-06-01,Ahmedabad,Accessories,SKU_ACC_008,27,2880.84,301,2,0,none
2022-02-23,Delhi,Apparel,SKU_SPO_004,17,3018.75,331,3,0,none
2022-04-30,Chennai,Electronics,SKU_ELE_004,22,351.08,355,4,0,none
2023-11-04,Delhi,Apparel,SKU_APP_002,16,1836.44,71,2,0,none
2023-09-20,Mumbai,Electronics,SKU_ACC_005,21,1315.74,251,3,0,none
2023-08-10,Bangalore,Sportswear,SKU_SPO_008,15,3379.87,370,3,0,none
2023-09-17,Delhi,Apparel,SKU_ACC_010,29,2786.71,138,3,0,none
2023-02-24,Hyderabad,Sportswear,SKU_APP_007,16,1381.22,209,4,0,none
2023-02-26,Pune,Sportswear,SKU_APP_009,29,3756.7,194,2,0,none
2022-04-14,Delhi,Footwear,SKU_ACC_009,14,2101.55,237,2,0,none
2024-05-01,Ahmedabad,Electronics,SKU_APP_010,23,1675.46,396,3,0,none
2022-09-11,Chennai,Accessories,SKU_ACC_010,14,3264.88,216,2,1,none
2022-08-15,Hyderabad,Apparel,SKU_ACC_005,24,3915.11,263,1,0,none
2022-04-22,Kolkata,Footwear,SKU_APP_006,21,1881.63,394,5,0,none
2023-05-25,Chennai,Electronics,SKU_ACC_003,22,2203.86,259,2,1,none
2023-04-18,Hyderabad,Accessories,SKU_FOO_002,21,2223.82,101,4,0,none
2022-04-09,Chennai,Accessories,SKU_FOO_001,20,2746.18,346,2,0,none
2022-06-02,Pune,Electronics,SKU_ELE_008,24,1780.9,93,2,0,none
2024-05-10,Kolkata,Accessories,SKU_ELE_010,17,3690.81,280,3,0,none
2024-06-14,Bangalore,Electronics,SKU_ACC_003,25,1062.56,220,4,0,none
2024-05-27,Bangalore,Apparel,SKU_SPO_010,22,539.93,186,5,0,none
2022-12-04,Hyderabad,Apparel,SKU_ELE_001,20,2588.85,181,3,1,none
2023-12-07,Mumbai,Footwear,SKU_APP_010,20,3831.02,249,2,0,none
2024-04-01,Kolkata,Footwear,SKU_SPO_008,29,1115.67,327,3,0,none
2022-06-12,Ahmedabad,Apparel,SKU_FOO_006,22,1427.82,234,5,0,none
2023-12-21,Hyderabad,Accessories,SKU_ELE_008,22,1363.75,78,1,0,none
2023-11-12,Chennai,Apparel,SKU_APP_003,34,1309.09,270,5,0,diwali
2022-06-10,Delhi,Electronics,SKU_ACC_004,25,498.66,111,4,1,none
2023-08-03,Hyderabad,Apparel,SKU_APP_007,15,1891.2,244,5,0,none
2024-03-11,Kolkata,Accessories,SKU_ELE_008,15,3747.66,268,1,0,none
2023-02-02,Ahmedabad,Footwear,SKU_ACC_010,21,3637.71,363,1,0,none
2022-10-04,Mumbai,Apparel,SKU_ELE_009,28,2295.18,273,4,0,none
2024-03-26,Bangalore,Sportswear,SKU_SPO_006,16,907.75,107,2,0,none
2023-05-19,Ahmedabad,Footwear,SKU_ACC_006,18,3800.79,65,2,1,none
2024-06-14,Pune,Accessories,SKU_SPO_005,18,3451.42,344,3,0,none
2023-01-27,Mumbai,Sportswear,SKU_ACC_004,23,3071.03,291,2,1,none
2022-05-15,Hyderabad,Electronics,SKU_ACC_005,17,645.18,396,4,0,none
2022-07-14,Ahmedabad,Footwear,SKU_ELE_004,20,3576.89,329,4,0,none
2023-02-05,Bangalore,Sportswear,SKU_FOO_002,19,1937.03,219,5,0,none
2023-10-02,Ahmedabad,Electronics,SKU_APP_005,16,451.88,289,4,0,none
2022-02-02,Mumbai,Sportswear,SKU_ELE_005,17,701.24,385,5,0,none
2023-11-19,Hyderabad,Sportswear,SKU_FOO_008,23,1249.06,386,5,1,none
2023-04-05,Delhi,Footwear,SKU_FOO_003,24,3868.74,228,4,0,none
2024-06-01,Hyderabad,Sportswear,SKU_FOO_008,16,3011.65,119,4,0,none
2023-04-15,Mumbai,Apparel,SKU_SPO_005,24,2261.71,94,5,0,none
2023-01-10,Delhi,Sportswear,SKU_ACC_010,24,1753.45,377,2,0,none
2022-01-22,Ahmedabad,Electronics,SKU_ACC_007,21,3663.92,275,1,0,none
2024-01-20,Delhi,Sportswear,SKU_ELE_002,16,3999.29,101,5,0,none
2023-11-01,Mumbai,Sportswear,SKU_SPO_010,24,893.37,333,3,0,none
2022-02-07,Chennai,Accessories,SKU_FOO_003,18,2997.23,237,5,0,none
2022-08-18,Ahmedabad,Apparel,SKU_ACC_009,19,3231.56,96,1,0,none
2022-12-31,Kolkata,Apparel,SKU_ACC_004,26,356.87,236,5,0,none
2023-07-17,Mumbai,Accessories,SKU_SPO_005,25,2698.97,347,3,1,none
2023-03-14,Ahmedabad,Footwear,SKU_ACC_006,18,2385.96,383,2,1,none
2024-02-15,Hyderabad,Apparel,SKU_FOO_008,19,2663.47,311,1,0,none
2022-10-10,Kolkata,Footwear,SKU_ELE_003,22,3524.06,104,1,0,none
2022-01-27,Bangalore,Electronics,SKU_FOO_002,16,752.13,59,4,0,none
2022-08-14,Pune,Accessories,SKU_APP_006,17,776.35,188,1,0,none
2022-10-04,Delhi,Electronics,SKU_APP_004,18,1111.65,147,3,1,none
2024-03-08,Mumbai,Electronics,SKU_APP_004,16,1199.53,50,1,0,none
2023-09-01,Bangalore,Apparel,SKU_ACC_002,22,1411.86,89,5,1,none
2022-10-11,Delhi,Electronics,SKU_FOO_001,15,2503.53,101,5,0,none
2024-05-28,Hyderabad,Apparel,SKU_FOO_009,24,394.43,159,4,0,none
2023-04-26,Hyderabad,Apparel,SKU_FOO_008,12,1141.28,256,5,0,none
2023-03-29,Pune,Apparel,SKU_FOO_001,18,327.74,106,3,0,none
2024-04-08,Ahmedabad,Apparel,SKU_SPO_008,17,477.34,262,2,0,none
2024-03-26,Ahmedabad,Footwear,SKU_APP_002,23,1336.09,364,4,0,none
2023-10-21,Hyderabad,Footwear,SKU_FOO_009,18,2822.34,392,4,0,none
2023-05-31,Chennai,Electronics,SKU_FOO_008,19,2277.22,221,4,0,none
2023-07-01,Mumbai,Sportswear,SKU_ACC_009,23,3884.39,276,1,0,none
2022-07-11,Ahmedabad,Electronics,SKU_SPO_008,16,1071.64,133,4,0,none
2022-02-18,Mumbai,Sportswear,SKU_SPO_003,18,1277.07,371,3,0,none
2023-05-27,Bangalore,Electronics,SKU_FOO_003,20,899.78,278,4,0,none
2022-01-17,Hyderabad,Sportswear,SKU_ELE_002,23,2666.0,278,3,0,none
2022-06-21,Pune,Footwear,SKU_SPO_001,20,3190.47,192,1,0,none
2022-08-08,Chennai,Sportswear,SKU_ELE_004,14,1771.93,399,3,0,none
2022-06-07,Mumbai,Sportswear,SKU_ELE_006,27,713.18,331,3,0,none
2023-04-22,Kolkata,Footwear,SKU_FOO_006,34,3000.52,382,3,0,eid
2022-02-15,Ahmedabad,Electronics,SKU_FOO_010,20,1857.37,285,2,1,none
2023-01-08,Mumbai,Apparel,SKU_APP_008,18,495.73,319,3,0,none
2023-06-02,Ahmedabad,Sportswear,SKU_SPO_009,20,2385.53,194,2,1,none
2022-04-09,Hyderabad,Sportswear,SKU_SPO_003,19,3372.7,170,4,0,none
2024-06-10,Chennai,Footwear,SKU_ELE_005,20,1051.31,72,5,1,none
2024-01-15,Mumbai,Electronics,SKU_ELE_007,24,2819.25,392,2,0,none
2022-02-06,Bangalore,Sportswear,SKU_ACC_009,22,3485.17,209,3,0,none
2022-10-07,Bangalore,Sportswear,SKU_ACC_002,21,1766.91,90,1,0,none
2022-12-15,Kolkata,Sportswear,SKU_ACC_007,13,3540.5,178,3,0,none
2023-05-12,Mumbai,Accessories,SKU_ACC_008,13,313.37,144,1,0,none
2022-10-29,Ahmedabad,Accessories,SKU_ACC_004,64,3541.18,369,4,1,diwali
2022-06-30,Delhi,Sportswear,SKU_FOO_005,17,2717.53,72,5,0,none
2023-08-30,Mumbai,Footwear,SKU_FOO_006,20,1291.1,176,4,0,none
2022-04-09,Chennai,Footwear,SKU_ELE_008,18,889.2,272,3,0,none
2023-12-01,Ahmedabad,Apparel,SKU_SPO_006,24,964.84,59,2,0,none
2022-04-26,Pune,Electronics,SKU_SPO_006,19,1718.13,279,5,1,none
2022-07-10,Ahmedabad,Footwear,SKU_ACC_007,21,1642.77,172,4,0,none
2022-09-10,Ahmedabad,Sportswear,SKU_ELE_007,25,3187.13,106,4,1,none
2022-06-10,Pune,Accessories,SKU_SPO_009,22,3951.72,175,3,0,none
2022-09-13,Hyderabad,Accessories,SKU_FOO_007,24,1906.42,338,2,0,none
2022-11-19,Bangalore,Apparel,SKU_ELE_003,22,3414.3,395,5,0,none
2022-05-08,Kolkata,Apparel,SKU_FOO_007,17,1487.35,106,3,0,none
2022-01-18,Ahmedabad,Electronics,SKU_ACC_004,27,2800.91,258,5,0,none
2024-03-03,Mumbai,Accessories,SKU_SPO_007,19,2489.36,321,5,0,none
2024-01-05,Bangalore,Sportswear,SKU_SPO_006,20,2953.19,177,2,0,none
2023-07-20,Pune,Electronics,SKU_ELE_003,20,3614.59,155,5,0,none
2023-07-24,Hyderabad,Footwear,SKU_APP_002,23,2208.04,233,2,0,none
2022-11-19,Hyderabad,Accessories,SKU_ACC_002,20,3472.75,352,5,0,none
2024-05-21,Ahmedabad,Footwear,SKU_APP_002,12,2730.04,299,2,0,none
2023-11-17,Delhi,Electronics,SKU_ELE_003,20,1140.67,274,4,0,none
2024-03-02,Chennai,Footwear,SKU_FOO_010,17,983.25,71,4,0,none
2023-09-18,Pune,Footwear,SKU_ELE_008,22,3247.93,64,4,0,none
2022-10-15,Bangalore,Sportswear,SKU_ACC_007,16,2878.4,106,3,0,none
2024-05-03,Kolkata,Accessories,SKU_APP_001,25,1022.2,315,2,0,none
2023-10-25,Ahmedabad,Accessories,SKU_ELE_007,15,2257.91,318,3,0,none
2023-10-01,Ahmedabad,Electronics,SKU_SPO_009,25,1122.83,367,2,0,none
2022-06-04,Mumbai,Footwear,SKU_FOO_010,20,559.55,179,1,0,none
2023-05-05,Delhi,Electronics,SKU_FOO_004,22,488.73,230,4,0,none
2023-01-21,Mumbai,Accessories,SKU_ACC_009,14,798.14,221,2,0,none
2024-02-24,Chennai,Sportswear,SKU_SPO_009,18,2445.91,179,5,0,none
2022-04-14,Kolkata,Sportswear,SKU_APP_008,24,768.49,331,2,0,none
2023-01-28,Bangalore,Electronics,SKU_FOO_008,16,3706.06,64,4,1,none
2024-03-21,Ahmedabad,Sportswear,SKU_FOO_008,23,3296.63,288,4,0,none
2022-09-03,Hyderabad,Electronics,SKU_SPO_002,30,2840.31,235,2,0,none
2022-06-25,Hyderabad,Footwear,SKU_APP_005,17,1069.08,198,2,0,none
2022-02-08,Chennai,Electronics,SKU_FOO_004,32,1527.69,133,4,0,none
2023-04-22,Pune,Apparel,SKU_APP_010,35,2636.94,217,1,0,eid
2023-11-13,Bangalore,Apparel,SKU_ELE_009,19,573.91,106,4,1,diwali
2024-01-29,Hyderabad,Accessories,SKU_ACC_001,21,1761.06,382,3,0,none
2023-06-22,Mumbai,Footwear,SKU_SPO_002,24,602.76,197,2,0,none
2024-05-16,Chennai,Apparel,SKU_FOO_009,14,3848.39,57,1,0,none
2024-03-28,Chennai,Electronics,SKU_ELE_006,31,2146.38,321,2,0,none
2023-02-12,Bangalore,Electronics,SKU_SPO_006,19,1899.5,306,3,0,none
2023-06-09,Ahmedabad,Footwear,SKU_ACC_006,18,3615.43,90,1,0,none
2024-04-07,Pune,Sportswear,SKU_FOO_002,25,528.53,225,1,0,none
2023-05-21,Kolkata,Footwear,SKU_ACC_001,26,1042.91,131,1,1,none
2024-04-04,Chennai,Electronics,SKU_ACC_006,16,2074.63,147,3,0,none
2022-02-05,Chennai,Accessories,SKU_FOO_008,20,235.54,347,3,0,none
2023-11-16,Chennai,Footwear,SKU_ACC_001,33,1900.71,355,3,1,diwali
2022-01-20,Delhi,Electronics,SKU_ACC_010,20,553.6,382,1,0,none
2022-11-17,Ahmedabad,Footwear,SKU_ACC_008,18,1769.32,93,5,0,none
2024-02-15,Mumbai,Apparel,SKU_ACC_008,20,971.07,109,5,0,none
2023-05-27,Chennai,Electronics,SKU_FOO_006,12,2386.83,303,5,0,none
2023-02-04,Chennai,Accessories,SKU_ELE_008,15,2808.23,134,3,1,none
2023-10-16,Ahmedabad,Apparel,SKU_ACC_002,23,2449.06,256,4,0,none
2024-06-01,Delhi,Footwear,SKU_SPO_003,17,2570.76,151,4,0,none
2023-04-16,Mumbai,Electronics,SKU_SPO_003,17,3060.3,111,2,1,none
2022-05-23,Bangalore,Accessories,SKU_ACC_003,22,1635.08,344,1,1,none
2022-04-02,Delhi,Apparel,SKU_FOO_007,38,2404.93,110,4,0,none
2022-12-20,Delhi,Accessories,SKU_APP_003,25,1389.84,194,5,0,none
2024-04-13,Delhi,Electronics,SKU_FOO_010,19,625.28,279,4,0,none
2024-03-10,Mumbai,Apparel,SKU_ELE_010,23,2683.09,111,4,0,none
2023-12-28,Kolkata,Sportswear,SKU_ELE_009,17,1513.12,101,2,0,none
2024-05-03,Kolkata,Electronics,SKU_ELE_002,24,2190.81,300,3,0,none
2022-02-20,Ahmedabad,Accessories,SKU_FOO_010,18,1445.85,137,3,0,none
2023-10-27,Kolkata,Footwear,SKU_SPO_001,31,3886.58,324,1,0,none
2023-11-29,Kolkata,Accessories,SKU_APP_008,17,2901.15,224,5,0,none
2023-07-29,Pune,Accessories,SKU_SPO_003,18,3916.98,205,4,1,none
2022-07-09,Mumbai,Accessories,SKU_ACC_010,17,2122.89,307,4,0,none
2022-05-05,Kolkata,Footwear,SKU_FOO_004,13,2810.56,174,5,0,none
2022-05-30,Ahmedabad,Accessories,SKU_FOO_005,18,3725.12,198,5,1,none
2022-11-10,Mumbai,Electronics,SKU_SPO_009,26,3243.15,330,2,1,none
2023-07-24,Chennai,Sportswear,SKU_SPO_008,13,2315.67,315,3,0,none
2022-12-08,Pune,Sportswear,SKU_SPO_007,23,3580.6,312,3,0,none
2022-11-01,Bangalore,Accessories,SKU_SPO_009,14,705.04,194,4,0,none
2023-11-23,Kolkata,Electronics,SKU_FOO_010,16,3081.87,54,5,1,none
2023-11-13,Pune,Sportswear,SKU_FOO_007,34,2521.21,373,4,0,diwali
2024-04-17,Ahmedabad,Footwear,SKU_SPO_003,24,2852.35,208,2,0,none
2024-02-22,Delhi,Footwear,SKU_APP_006,15,1419.38,268,2,0,none
2022-02-23,Kolkata,Sportswear,SKU_SPO_004,14,3305.21,125,1,1,none
2023-03-20,Delhi,Accessories,SKU_ACC_004,19,2660.75,277,2,1,none
2023-09-05,Hyderabad,Sportswear,SKU_ACC_007,14,2956.82,312,5,0,none
2022-09-21,Ahmedabad,Electronics,SKU_FOO_004,23,854.01,327,4,0,none
2022-02-22,Ahmedabad,Footwear,SKU_ACC_002,13,3601.94,148,5,0,none
2023-07-26,Mumbai,Electronics,SKU_ELE_004,16,396.57,110,4,0,none
2023-09-12,Chennai,Accessories,SKU_APP_007,19,2155.96,381,2,0,none
2022-01-05,Delhi,Accessories,SKU_FOO_006,22,1137.26,79,3,0,none
2022-04-13,Delhi,Accessories,SKU_APP_010,16,359.07,371,4,0,none
2022-07-15,Chennai,Apparel,SKU_SPO_009,17,1332.54,333,2,0,none
2024-02-13,Mumbai,Accessories,SKU_SPO_006,20,3559.72,70,5,0,none
2024-05-26,Chennai,Accessories,SKU_FOO_009,13,590.08,190,3,0,none
2024-06-02,Mumbai,Sportswear,SKU_SPO_003,19,1490.5,139,4,0,none
2022-12-16,Ahmedabad,Footwear,SKU_ACC_004,21,2943.35,340,1,1,none
2022-02-16,Hyderabad,Apparel,SKU_APP_004,24,3727.76,52,4,1,none
2024-05-16,Ahmedabad,Sportswear,SKU_APP_003,19,3946.21,145,5,0,none
2024-04-02,Bangalore,Apparel,SKU_FOO_010,21,3815.66,68,3,0,none
2024-03-30,Mumbai,Accessories,SKU_FOO_007,13,1647.09,314,3,0,none
2023-10-18,Pune,Accessories,SKU_ELE_010,27,2998.43,148,3,0,none
2022-09-26,Delhi,Electronics,SKU_ACC_005,17,2906.77,301,5,0,none
2023-01-05,Delhi,Apparel,SKU_APP_002,20,3400.82,325,4,0,none
2023-09-28,Delhi,Sportswear,SKU_FOO_003,20,2144.83,369,5,0,none
2022-04-16,Chennai,Accessories,SKU_ELE_004,18,2730.89,252,3,0,none
2023-11-01,Bangalore,Sportswear,SKU_SPO_010,16,2822.42,184,2,0,none
2023-10-21,Hyderabad,Sportswear,SKU_APP_005,13,2721.15,302,1,1,none
2023-10-19,Bangalore,Accessories,SKU_SPO_001,22,2858.27,228,3,0,none
2022-04-30,Bangalore,Accessories,SKU_ELE_004,23,2705.85,151,5,0,none
2024-04-10,Kolkata,Sportswear,SKU_ELE_010,20,3725.2,294,5,0,none
2024-02-26,Hyderabad,Sportswear,SKU_SPO_003,18,1237.26,264,4,0,none
2023-08-27,Chennai,Apparel,SKU_APP_003,13,3688.99,323,5,0,none
2022-02-27,Delhi,Accessories,SKU_FOO_004,20,2412.28,343,3,0,none
2022-12-12,Kolkata,Accessories,SKU_SPO_006,15,3886.93,238,3,0,none
2024-01-11,Mumbai,Electronics,SKU_FOO_008,21,3184.4,83,5,0,none
2023-04-19,Hyderabad,Footwear,SKU_ELE_009,24,2161.41,328,5,0,none
2022-04-27,Delhi,Accessories,SKU_ACC_009,22,2074.55,209,2,0,none
2024-04-09,Delhi,Sportswear,SKU_FOO_006,26,1395.84,372,3,1,none
2024-03-01,Bangalore,Sportswear,SKU_ACC_003,15,651.38,155,1,0,none
2022-05-07,Pune,Sportswear,SKU_FOO_004,33,3045.81,219,5,0,none
2023-01-28,Chennai,Electronics,SKU_ACC_004,12,1273.76,371,4,0,none
2023-10-03,Bangalore,Sportswear,SKU_FOO_006,21,1682.58,210,4,0,none
2022-02-27,Ahmedabad,Apparel,SKU_FOO_002,16,3584.46,307,1,0,none
2023-09-26,Ahmedabad,Footwear,SKU_ELE_006,25,216.52,282,2,0,none
2023-05-28,Ahmedabad,Apparel,SKU_FOO_009,13,276.09,259,5,0,none
2024-01-21,Pune,Accessories,SKU_SPO_001,27,442.09,282,1,0,none
2024-03-12,Delhi,Sportswear,SKU_ACC_009,20,2394.54,303,4,1,none
2022-04-06,Pune,Footwear,SKU_FOO_002,29,2648.53,221,1,0,none
2023-09-30,Hyderabad,Apparel,SKU_FOO_010,27,919.83,194,2,0,none
2022-04-28,Chennai,Footwear,SKU_ELE_010,19,1216.76,340,4,0,none
2023-07-14,Hyderabad,Apparel,SKU_APP_010,15,1693.76,255,1,0,none
2023-08-24,Mumbai,Footwear,SKU_APP_006,22,957.75,155,1,0,none
2023-05-03,Chennai,Electronics,SKU_ACC_010,26,3532.77,104,2,0,none
2022-08-25,Mumbai,Footwear,SKU_SPO_002,19,1376.01,110,5,0,none
2024-06-03,Pune,Electronics,SKU_SPO_007,20,248.69,127,1,0,none
2024-06-15,Bangalore,Apparel,SKU_APP_009,19,3517.99,381,3,0,none
2022-09-29,Chennai,Footwear,SKU_SPO_010,22,2349.68,114,5,0,none
2022-07-08,Ahmedabad,Apparel,SKU_SPO_007,19,2019.22,121,5,1,none
2023-12-05,Chennai,Apparel,SKU_ELE_003,26,3465.5,117,5,1,none
2023-03-23,Mumbai,Electronics,SKU_ACC_004,29,237.86,271,1,1,none
2023-08-04,Mumbai,Electronics,SKU_SPO_005,19,2043.49,180,5,0,none
2024-02-29,Pune,Sportswear,SKU_SPO_001,20,2792.19,293,3,0,none
2024-05-10,Pune,Sportswear,SKU_ACC_004,18,2320.77,338,2,0,none
2022-09-04,Hyderabad,Footwear,SKU_ACC_003,20,1514.54,101,4,0,none
2022-03-17,Mumbai,Accessories,SKU_APP_006,14,2890.47,225,4,0,holi
2022-06-03,Mumbai,Electronics,SKU_ELE_008,31,909.0,380,3,0,none
2023-10-18,Ahmedabad,Apparel,SKU_FOO_003,22,3632.62,163,3,0,none
2023-03-11,Ahmedabad,Electronics,SKU_ACC_002,20,2856.09,224,5,0,none
2022-03-27,Delhi,Sportswear,SKU_ELE_005,30,3885.77,383,1,0,none
2023-11-28,Kolkata,Apparel,SKU_FOO_009,17,2694.88,59,3,0,none
2022-10-12,Mumbai,Sportswear,SKU_FOO_003,20,3062.65,196,2,1,none
2022-08-08,Hyderabad,Apparel,SKU_FOO_003,25,2967.99,353,1,1,none
2022-03-10,Bangalore,Footwear,SKU_ACC_001,15,326.69,333,5,0,none
2022-02-16,Hyderabad,Electronics,SKU_ACC_006,26,944.91,217,3,0,none
2022-04-04,Kolkata,Accessories,SKU_FOO_003,15,2172.39,282,4,0,none
2024-01-20,Bangalore,Accessories,SKU_ACC_003,18,696.82,193,3,0,none
2023-03-29,Pune,Accessories,SKU_APP_008,30,2052.6,97,3,0,none
2022-07-23,Mumbai,Accessories,SKU_ACC_008,23,1764.93,378,3,0,none
2022-08-06,Chennai,Sportswear,SKU_ACC_005,21,2792.09,145,1,0,none
2023-04-19,Ahmedabad,Apparel,SKU_SPO_002,24,1254.56,250,4,0,none
2023-03-08,Kolkata,Accessories,SKU_SPO_004,17,502.13,149,2,0,holi
2022-12-07,Hyderabad,Footwear,SKU_ELE_007,21,1327.75,384,1,0,none
2023-07-05,Chennai,Footwear,SKU_ACC_008,25,1681.59,55,4,0,none
2023-09-04,Delhi,Electronics,SKU_APP_009,16,1941.89,111,3,0,none
2022-10-16,Ahmedabad,Footwear,SKU_FOO_006,25,3308.7,143,3,0,none
2022-09-11,Ahmedabad,Accessories,SKU_APP_010,16,1407.29,142,4,0,none
2024-01-04,Kolkata,Electronics,SKU_ELE_006,21,3872.23,338,5,0,none
2022-12-23,Chennai,Apparel,SKU_ELE_005,17,3363.2,333,1,0,none
2022-01-23,Kolkata,Accessories,SKU_ACC_009,16,937.7,238,4,1,none
2024-02-01,Pune,Accessories,SKU_SPO_010,31,3890.21,366,4,1,none
2023-06-06,Chennai,Accessories,SKU_ELE_001,20,3192.76,276,1,0,none
2024-01-28,Pune,Footwear,SKU_ELE_003,30,1162.08,398,1,1,none
2024-04-16,Chennai,Accessories,SKU_SPO_003,18,2207.08,200,3,0,none
2022-04-10,Delhi,Footwear,SKU_FOO_010,14,201.83,181,2,0,none
2024-03-12,Kolkata,Footwear,SKU_FOO_009,22,1959.94,185,2,0,none
2022-06-29,Mumbai,Apparel,SKU_ELE_010,24,3482.73,87,5,0,none
2022-08-11,Ahmedabad,Accessories,SKU_ACC_005,18,312.8,144,1,0,none
2024-02-01,Pune,Electronics,SKU_FOO_010,28,3577.42,162,2,0,none
2023-10-21,Kolkata,Accessories,SKU_ACC_004,16,543.23,330,2,0,none
2023-03-18,Kolkata,Footwear,SKU_SPO_007,17,2867.53,143,3,1,none
2023-08-31,Delhi,Electronics,SKU_ACC_004,16,2852.49,361,4,0,none
2024-02-08,Chennai,Accessories,SKU_ELE_002,18,1503.36,322,4,0,none
2022-11-21,Hyderabad,Apparel,SKU_FOO_008,19,399.36,53,2,0,none
2023-05-31,Pune,Apparel,SKU_SPO_002,32,1792.01,80,1,0,none
2022-01-16,Chennai,Electronics,SKU_FOO_008,22,399.25,271,4,0,none
2024-03-02,Hyderabad,Accessories,SKU_ELE_006,23,1400.03,376,3,1,none
2022-12-02,Kolkata,Apparel,SKU_SPO_010,15,3859.42,396,2,0,none
2024-01-29,Hyderabad,Sportswear,SKU_APP_003,22,1708.78,397,3,0,none
2022-09-15,Mumbai,Apparel,SKU_FOO_005,16,306.56,152,5,0,none
2023-05-12,Kolkata,Apparel,SKU_ELE_006,18,2559.68,382,5,0,none
2024-06-14,Kolkata,Footwear,SKU_ELE_004,20,1524.36,108,2,0,none
2022-06-09,Ahmedabad,Accessories,SKU_ELE_006,22,466.34,355,5,0,none
2023-04-20,Mumbai,Electronics,SKU_SPO_005,16,2916.5,144,1,0,none
2024-05-01,Hyderabad,Accessories,SKU_APP_001,21,1276.78,250,1,0,none
2023-10-26,Delhi,Accessories,SKU_SPO_003,19,1048.8,248,5,0,none
2023-11-21,Bangalore,Footwear,SKU_APP_003,27,1393.39,129,5,0,none
2023-11-06,Delhi,Apparel,SKU_SPO_002,22,1767.27,365,2,1,none
2023-01-15,Pune,Accessories,SKU_SPO_006,27,1333.13,199,1,0,none
2023-06-29,Ahmedabad,Sportswear,SKU_SPO_006,18,2069.07,332,4,0,none
2023-11-22,Delhi,Electronics,SKU_FOO_006,18,2500.27,197,1,0,none
2023-03-03,Mumbai,Accessories,SKU_ACC_006,17,1320.51,289,2,0,none
2023-09-05,Kolkata,Electronics,SKU_ACC_007,24,603.65,254,5,0,none
2022-09-25,Chennai,Electronics,SKU_FOO_005,18,2015.71,219,4,1,none
2024-04-14,Delhi,Accessories,SKU_ELE_002,15,3622.36,224,3,0,none
2023-07-31,Mumbai,Sportswear,SKU_ACC_010,13,3018.2,343,3,0,none
2023-02-21,Ahmedabad,Apparel,SKU_ELE_010,19,1179.25,55,3,0,none
2022-06-17,Delhi,Apparel,SKU_ACC_008,26,2401.67,389,2,0,none
2024-04-21,Pune,Footwear,SKU_SPO_004,11,1811.27,116,3,0,none
2022-02-12,Delhi,Accessories,SKU_APP_001,21,3478.93,166,5,0,none
2023-07-10,Delhi,Accessories,SKU_ELE_006,19,2012.91,291,4,0,none
2022-10-12,Bangalore,Accessories,SKU_SPO_004,22,3324.12,78,2,0,none
2023-02-01,Hyderabad,Footwear,SKU_APP_007,25,297.59,107,5,0,none
2022-01-12,Bangalore,Electronics,SKU_APP_008,23,629.43,356,1,0,none
2023-08-30,Delhi,Accessories,SKU_SPO_010,23,3172.92,307,5,0,none
2022-10-29,Mumbai,Electronics,SKU_ELE_002,28,2226.69,168,4,0,diwali
