date,distribution_region,product_name,brand,order_quantity,wholesale_unit_price_inr,warehouse_stock,dispatch_lead_time_days,bulk_discount_flag,season_event
2024-01-23,South,Sparx Running Shoes SM-450,Sparx,39,651.33,162,3,0,none
2024-01-23,South,Bata Comfit Sandals,Bata,58,326.76,192,2,0,none
2024-01-23,South,Liberty Force-10 School Shoes,Liberty,30,416.64,77,1,0,none
2024-01-23,South,Action Formal Leather Shoes,Action,27,562.44,132,4,0,none
2024-01-23,West,Relaxo Hawai Slippers,Relaxo,140,89.86,460,1,0,none
2024-01-23,West,Sparx Running Shoes SM-450,Sparx,49,671.71,199,1,0,none
2024-01-23,West,Bata Comfit Sandals,Bata,57,301.13,233,1,0,none
2024-01-23,West,Liberty Force-10 School Shoes,Liberty,31,406.38,91,4,0,none
2024-01-23,West,Action Formal Leather Shoes,Action,,585.5,129,1,0,none
2024-01-24,North,Relaxo Hawai Slippers,Relaxo,680,85.86,3173,4,1,none
2024-01-24,North,Sparx Running Shoes SM-450,Sparx,46,656.52,167,3,1,none
2024-01-24,North,Bata Comfit Sandals,Bata,62,302.2,305,1,0,none
2024-01-24,North,Liberty Force-10 School Shoes,Liberty,34,394.9,113,3,0,none
2024-01-24,North,Action Formal Leather Shoes,Action,28,556.44,139,2,0,none
2024-01-24,South,Relaxo Hawai Slippers,Relaxo,148,88.65,416,1,1,none
2024-01-24,South,Sparx Running Shoes SM-450,Sparx,46,625.81,187,2,0,none
2024-01-24,South,Bata Comfit Sandals,Bata,58,309.7,248,2,0,none
2024-01-24,South,Liberty Force-10 School Shoes,Liberty,36,405.65,134,3,0,none
2024-01-24,South,Action Formal Leather Shoes,Action,27,570.38,115,3,0,none
2024-01-24,West,Relaxo Hawai Slippers,Relaxo,117,82.51,338,1,0,none
2024-01-24,West,Sparx Running Shoes SM-450,Sparx,45,665.17,202,2,0,none
2024-01-24,West,Bata Comfit Sandals,Bata,57,327.38,158,4,1,none
2024-01-24,West,Liberty Force-10 School Shoes,Liberty,28,427.73,74,3,0,none
2024-01-24,West,Action Formal Leather Shoes,Action,28,597.89,128,1,0,none
2024-01-25,North,Relaxo Hawai Slippers,Relaxo,139,87.16,468,1,0,none
2024-01-25,North,Sparx Running Shoes SM-450,Sparx,43,624.64,207,4,0,none
2024-01-25,North,Bata Comfit Sandals,Bata,49,314.98,132,3,0,none
2024-01-25,North,Liberty Force-10 School Shoes,Liberty,29,403.39,137,1,0,none
2024-01-25,North,Action Formal Leather Shoes,Action,26,561.71,96,4,0,none
2024-01-25,South,Relaxo Hawai Slippers,Relaxo,117,85.51,428,2,0,none
2024-01-25,South,Sparx Running Shoes SM-450,Sparx,245,634.61,896,4,0,none
2024-01-25,South,Bata Comfit Sandals,Bata,63,312.7,179,2,1,none
2024-01-25,South,Liberty Force-10 School Shoes,Liberty,34,415.34,163,4,0,none
2024-01-25,South,Action Formal Leather Shoes,Action,26,586.61,69,4,0,none
2024-01-25,West,Relaxo Hawai Slippers,Relaxo,123,82.91,466,2,0,none
2024-01-25,West,Sparx Running Shoes SM-450,Sparx,50,657.68,191,3,1,none
2024-01-25,West,Bata Comfit Sandals,Bata,62,312.25,291,4,0,none
2024-01-25,West,Liberty Force-10 School Shoes,Liberty,132,428.38,438,2,0,none
2024-01-25,West,Action Formal Leather Shoes,Action,27,598.1,128,3,0,none
2024-01-26,North,Relaxo Hawai Slippers,Relaxo,158,89.68,508,3,1,Republic Day
2024-01-26,North,Sparx Running Shoes SM-450,Sparx,,,197,1,1,Republic Day
2024-01-26,North,Bata Comfit Sandals,Bata,71,329.19,338,3,1,Republic Day
2024-01-26,North,Liberty Force-10 School Shoes,Liberty,41,390.04,144,2,1,Republic Day
2024-01-26,North,Action Formal Leather Shoes,Action,35,577.94,96,3,1,Republic Day
2024-01-26,South,Relaxo Hawai Slippers,Relaxo,167,87.18,429,3,1,Republic Day
2024-01-26,South,Sparx Running Shoes SM-450,Sparx,54,674.56,,1,1,Republic Day
2024-01-26,South,Bata Comfit Sandals,Bata,72,332.83,218,3,1,Republic Day
2024-01-26,South,Liberty Force-10 School Shoes,Liberty,38,392.24,137,4,1,Republic Day
2024-01-26,South,Action Formal Leather Shoes,Action,37,604.37,133,1,1,Republic Day
2024-01-26,West,Relaxo Hawai Slippers,Relaxo,139,89.97,,2,1,Republic Day
2024-01-26,West,Sparx Running Shoes SM-450,Sparx,57,620.76,160,2,1,Republic Day
2024-01-26,West,Bata Comfit Sandals,Bata,68,337.04,181,4,1,Republic Day
2024-01-26,West,Liberty Force-10 School Shoes,Liberty,42,422.13,185,4,1,Republic Day
2024-01-26,West,Action Formal Leather Shoes,Action,30,551.49,104,4,1,Republic Day
2024-01-27,North,Relaxo Hawai Slippers,Relaxo,100,89.4,498,3,0,none
2024-01-27,North,Sparx Running Shoes SM-450,Sparx,29,622.8,140,2,0,none
2024-01-27,North,Bata Comfit Sandals,Bata,38,319.52,127,4,1,none
2024-01-27,North,Liberty Force-10 School Shoes,Liberty,21,414.31,104,1,0,none
2024-01-27,North,Action Formal Leather Shoes,Action,17,596.05,73,2,0,none
2024-01-27,South,Relaxo Hawai Slippers,Relaxo,93,82.88,361,3,0,none
2024-01-27,South,Sparx Running Shoes SM-450,Sparx,28,651.76,103,1,1,none
2024-01-27,South,Bata Comfit Sandals,Bata,31,304.45,117,1,0,none
2024-01-27,South,Liberty Force-10 School Shoes,Liberty,19,408.61,63,4,0,none
2024-01-27,South,Action Formal Leather Shoes,Action,20,563.38,65,3,1,none
2024-01-27,West,Relaxo Hawai Slippers,Relaxo,76,84.38,238,2,0,none
2024-01-27,West,Sparx Running Shoes SM-450,Sparx,29,,108,1,0,none
2024-01-27,West,Bata Comfit Sandals,Bata,38,305.41,127,2,0,none
2024-01-27,West,Liberty Force-10 School Shoes,Liberty,23,410.56,97,3,0,none
2024-01-27,West,Action Formal Leather Shoes,Action,,563.73,67,1,0,none
2024-01-28,North,Relaxo Hawai Slippers,Relaxo,91,83.5,389,3,0,none
2024-01-28,North,Sparx Running Shoes SM-450,Sparx,29,659.38,85,4,0,none
2024-01-28,North,Bata Comfit Sandals,Bata,34,309.51,170,2,0,none
2024-01-28,North,Liberty Force-10 School Shoes,Liberty,19,409.88,83,2,0,none
2024-01-28,North,Action Formal Leather Shoes,Action,19,556.36,93,1,0,none
2024-01-28,South,Relaxo Hawai Slippers,Relaxo,89,84.07,293,2,0,none
2024-01-28,South,Sparx Running Shoes SM-450,Sparx,26,,102,1,0,none
2024-01-28,South,Bata Comfit Sandals,Bata,39,318.09,152,2,1,none
2024-01-28,South,Liberty Force-10 School Shoes,Liberty,18,420.31,53,1,0,none
2024-01-28,South,Action Formal Leather Shoes,Action,18,582.95,69,4,0,none
2024-01-28,West,Relaxo Hawai Slippers,Relaxo,95,84.71,423,1,0,none
2024-01-28,West,Sparx Running Shoes SM-450,Sparx,32,670.7,100,4,0,none
2024-01-28,West,Bata Comfit Sandals,Bata,35,334.28,119,3,0,none
2024-01-28,West,Liberty Force-10 School Shoes,Liberty,17,425.39,57,2,0,none
2024-01-28,West,Action Formal Leather Shoes,Action,18,561.16,68,1,0,none
2024-01-29,North,Relaxo Hawai Slippers,Relaxo,133,90.87,660,3,0,none
2024-01-29,North,Sparx Running Shoes SM-450,Sparx,52,635.46,144,1,1,none
2024-01-29,North,Bata Comfit Sandals,Bata,70,330.72,269,4,0,none
2024-01-29,North,Liberty Force-10 School Shoes,Liberty,25,427.8,107,3,0,none
2024-01-29,North,Action Formal Leather Shoes,Action,28,590.76,95,3,0,none
2024-01-29,South,Relaxo Hawai Slippers,Relaxo,111,87.78,343,1,0,none
2024-01-29,South,Sparx Running Shoes SM-450,Sparx,49,665.17,154,3,1,none
2024-01-29,South,Bata Comfit Sandals,Bata,66,307.2,306,4,1,none
2024-01-29,South,Liberty Force-10 School Shoes,Liberty,29,428.83,122,2,0,none
2024-01-29,South,Action Formal Leather Shoes,Action,24,576.71,115,1,0,none
2024-01-29,West,Relaxo Hawai Slippers,Relaxo,125,80.13,569,2,1,none
2024-01-29,West,Sparx Running Shoes SM-450,Sparx,48,664.75,178,2,1,none
2024-01-29,West,Bata Comfit Sandals,Bata,58,314.37,278,2,0,none
2024-01-29,West,Liberty Force-10 School Shoes,Liberty,,408.29,171,1,0,none
2024-01-29,West,Action Formal Leather Shoes,Action,24,596.47,77,1,0,none
2024-01-30,North,Relaxo Hawai Slippers,Relaxo,149,88.22,714,4,0,none
2024-01-30,North,Sparx Running Shoes SM-450,Sparx,45,,,2,0,none
2024-01-30,North,Bata Comfit Sandals,Bata,62,310.24,224,3,0,none
2024-01-30,North,Liberty Force-10 School Shoes,Liberty,30,417.34,124,3,0,none
2024-01-30,North,Action Formal Leather Shoes,Action,21,608.39,100,1,0,none
2024-01-30,South,Relaxo Hawai Slippers,Relaxo,141,91.3,396,4,0,none
2024-01-30,South,Sparx Running Shoes SM-450,Sparx,44,653.84,185,1,0,none
2024-01-30,South,Bata Comfit Sandals,Bata,70,301.56,262,3,0,none
2024-01-30,South,Liberty Force-10 School Shoes,Liberty,32,412.95,154,2,0,none
2024-01-30,South,Action Formal Leather Shoes,Action,29,553.23,76,3,0,none
2024-01-30,West,Relaxo Hawai Slippers,Relaxo,142,83.37,422,4,0,none
2024-01-30,West,Sparx Running Shoes SM-450,Sparx,39,637.14,108,1,1,none
2024-01-30,West,Bata Comfit Sandals,Bata,61,333.07,293,3,1,none
2024-01-30,West,Liberty Force-10 School Shoes,Liberty,31,407.93,144,3,0,none
2024-01-30,West,Action Formal Leather Shoes,Action,30,550.43,102,1,0,none
2024-01-31,North,Relaxo Hawai Slippers,Relaxo,107,90.54,280,2,0,none
2024-01-31,North,Sparx Running Shoes SM-450,Sparx,50,644.4,225,2,0,none
2024-01-31,North,Bata Comfit Sandals,Bata,60,328.37,219,1,0,none
2024-01-31,North,Liberty Force-10 School Shoes,Liberty,28,423.43,136,1,0,none
2024-01-31,North,Action Formal Leather Shoes,Action,26,561.27,70,2,0,none
2024-01-31,South,Relaxo Hawai Slippers,Relaxo,132,90.19,556,1,0,none
2024-01-31,South,Sparx Running Shoes SM-450,Sparx,44,625.95,155,1,0,none
2024-01-31,South,Bata Comfit Sandals,Bata,60,306.78,203,4,0,none
2024-01-31,South,Liberty Force-10 School Shoes,Liberty,29,414.39,121,4,0,none
2024-01-31,South,Action Formal Leather Shoes,Action,25,571.05,99,2,0,none
2024-01-31,West,Relaxo Hawai Slippers,Relaxo,119,87.57,365,1,0,none
2024-01-31,West,Sparx Running Shoes SM-450,Sparx,45,678.73,209,2,0,none
2024-01-31,West,Bata Comfit Sandals,Bata,,304.63,272,1,0,none
2024-01-31,West,Liberty Force-10 School Shoes,Liberty,200,428.86,803,3,0,none
2024-01-31,West,Action Formal Leather Shoes,Action,25,566.72,119,3,0,none
2024-02-01,North,Relaxo Hawai Slippers,Relaxo,130,91.71,466,4,0,none
2024-02-01,North,Sparx Running Shoes SM-450,Sparx,46,636.07,208,1,0,none
2024-02-01,North,Bata Comfit Sandals,Bata,52,306.14,214,2,1,none
2024-02-01,North,Liberty Force-10 School Shoes,Liberty,34,391.63,120,2,0,none
2024-02-01,North,Action Formal Leather Shoes,Action,21,607.41,65,2,0,none
2024-02-01,South,Relaxo Hawai Slippers,Relaxo,158,91.38,787,4,0,none
2024-02-01,South,Sparx Running Shoes SM-450,Sparx,49,650.78,139,3,0,none
2024-02-01,South,Bata Comfit Sandals,Bata,64,332.72,271,2,0,none
2024-02-01,South,Liberty Force-10 School Shoes,Liberty,,424.5,162,1,1,none
2024-02-01,South,Action Formal Leather Shoes,Action,25,598.01,105,4,0,none
2024-02-01,West,Relaxo Hawai Slippers,Relaxo,134,84.03,342,2,0,none
2024-02-01,West,Sparx Running Shoes SM-450,Sparx,36,639.12,167,4,0,none
2024-02-01,West,Bata Comfit Sandals,Bata,60,300.97,165,3,1,none
2024-02-01,West,Liberty Force-10 School Shoes,Liberty,28,410.59,128,3,0,none
2024-02-01,West,Action Formal Leather Shoes,Action,31,601.63,144,3,0,none
2024-02-02,North,Relaxo Hawai Slippers,Relaxo,100,81.05,411,1,0,none
2024-02-02,North,Sparx Running Shoes SM-450,Sparx,42,632.15,147,4,0,none
2024-02-02,North,Bata Comfit Sandals,Bata,46,333.06,167,4,0,none
2024-02-02,North,Liberty Force-10 School Shoes,Liberty,34,396.18,120,1,0,none
2024-02-02,North,Action Formal Leather Shoes,Action,21,568.04,85,3,0,none
2024-02-02,South,Relaxo Hawai Slippers,Relaxo,112,81.75,311,4,0,none
2024-02-02,South,Sparx Running Shoes SM-450,Sparx,53,633.62,167,1,0,none
2024-02-02,South,Bata Comfit Sandals,Bata,56,338.51,167,4,0,none
2024-02-02,South,Liberty Force-10 School Shoes,Liberty,29,424.97,137,2,0,none
2024-02-02,South,Action Formal Leather Shoes,Action,23,561.88,80,1,0,none
2024-02-02,West,Relaxo Hawai Slippers,Relaxo,145,90.44,517,3,0,none
2024-02-02,West,Sparx Running Shoes SM-450,Sparx,49,653.42,222,3,0,none
2024-02-02,West,Bata Comfit Sandals,Bata,58,320.93,181,4,0,none
2024-02-02,West,Liberty Force-10 School Shoes,Liberty,35,404.28,139,1,0,none
2024-02-02,West,Action Formal Leather Shoes,Action,31,608.23,,4,0,none
2024-02-03,North,Relaxo Hawai Slippers,Relaxo,87,80.66,327,1,0,none
2024-02-03,North,Sparx Running Shoes SM-450,Sparx,29,652.36,142,4,0,none
2024-02-03,North,Bata Comfit Sandals,Bata,40,312.46,113,1,1,none
2024-02-03,North,Liberty Force-10 School Shoes,Liberty,24,409.41,66,3,0,none
2024-02-03,North,Action Formal Leather Shoes,Action,19,555.79,60,3,1,none
2024-02-03,South,Relaxo Hawai Slippers,Relaxo,88,87.68,420,1,0,none
2024-02-03,South,Sparx Running Shoes SM-450,Sparx,30,628.74,101,1,0,none
2024-02-03,South,Bata Comfit Sandals,Bata,40,326.57,146,3,0,none
2024-02-03,South,Liberty Force-10 School Shoes,Liberty,20,430.0,92,1,0,none
2024-02-03,South,Action Formal Leather Shoes,Action,16,581.89,59,3,0,none
2024-02-03,West,Relaxo Hawai Slippers,Relaxo,,91.22,275,1,0,none
2024-02-03,West,Sparx Running Shoes SM-450,Sparx,33,670.5,132,1,1,none
2024-02-03,West,Bata Comfit Sandals,Bata,33,,163,1,0,none
2024-02-03,West,Liberty Force-10 School Shoes,Liberty,84,420.07,385,3,0,none
2024-02-03,West,Action Formal Leather Shoes,Action,19,567.28,87,1,1,none
2024-02-04,North,Relaxo Hawai Slippers,Relaxo,79,88.9,323,2,0,none
2024-02-04,North,Sparx Running Shoes SM-450,Sparx,36,673.99,154,3,0,none
2024-02-04,North,Bata Comfit Sandals,Bata,,319.6,124,4,0,none
2024-02-04,North,Liberty Force-10 School Shoes,Liberty,20,401.38,76,2,0,none
2024-02-04,North,Action Formal Leather Shoes,Action,17,589.1,76,4,0,none
2024-02-04,South,Relaxo Hawai Slippers,Relaxo,92,88.64,244,4,0,none
2024-02-04,South,Sparx Running Shoes SM-450,Sparx,33,653.76,130,2,0,none
2024-02-04,South,Bata Comfit Sandals,Bata,42,300.62,197,1,0,none
2024-02-04,South,Liberty Force-10 School Shoes,Liberty,21,428.07,77,2,0,none
2024-02-04,South,Action Formal Leather Shoes,Action,16,553.15,69,2,1,none
2024-02-04,West,Relaxo Hawai Slippers,Relaxo,85,82.72,285,4,1,none
2024-02-04,West,Sparx Running Shoes SM-450,Sparx,26,648.21,93,4,0,none
2024-02-04,West,Bata Comfit Sandals,Bata,39,312.37,173,1,0,none
2024-02-04,West,Liberty Force-10 School Shoes,Liberty,19,421.69,85,1,1,none
2024-02-04,West,Action Formal Leather Shoes,Action,15,585.37,52,1,0,none
2024-02-05,North,Relaxo Hawai Slippers,Relaxo,155,80.28,507,3,0,none
2024-02-05,North,Sparx Running Shoes SM-450,Sparx,44,646.95,175,1,0,none
2024-02-05,North,Bata Comfit Sandals,Bata,63,317.24,163,3,0,none
2024-02-05,North,Liberty Force-10 School Shoes,Liberty,30,396.21,104,3,0,none
2024-02-05,North,Action Formal Leather Shoes,Action,29,551.67,82,4,0,none
2024-02-05,South,Relaxo Hawai Slippers,Relaxo,119,86.56,503,2,0,none
2024-02-05,South,Sparx Running Shoes SM-450,Sparx,45,622.87,146,2,0,none
2024-02-05,South,Bata Comfit Sandals,Bata,,335.45,186,4,1,none
2024-02-05,South,Liberty Force-10 School Shoes,Liberty,32,403.4,153,3,0,none
2024-02-05,South,Action Formal Leather Shoes,Action,28,608.88,107,3,1,none
2024-02-05,West,Relaxo Hawai Slippers,Relaxo,,86.97,379,4,0,none
2024-02-05,West,Sparx Running Shoes SM-450,Sparx,47,622.97,138,4,0,none
2024-02-05,West,Bata Comfit Sandals,Bata,65,312.39,184,2,0,none
2024-02-05,West,Liberty Force-10 School Shoes,Liberty,,401.94,134,2,1,none
2024-02-05,West,Action Formal Leather Shoes,Action,30,580.02,100,3,0,none
2024-02-06,North,Relaxo Hawai Slippers,Relaxo,143,91.09,681,2,0,none
2024-02-06,North,Sparx Running Shoes SM-450,Sparx,38,627.42,,3,0,none
2024-02-06,North,Bata Comfit Sandals,Bata,47,325.51,201,3,0,none
2024-02-06,North,Liberty Force-10 School Shoes,Liberty,30,419.86,137,2,0,none
2024-02-06,North,Action Formal Leather Shoes,Action,28,609.68,80,3,0,none
2024-02-06,South,Relaxo Hawai Slippers,Relaxo,124,86.46,568,3,0,none
2024-02-06,South,Sparx Running Shoes SM-450,Sparx,51,637.86,156,2,0,none
2024-02-06,South,Bata Comfit Sandals,Bata,55,329.63,173,3,0,none
2024-02-06,South,Liberty Force-10 School Shoes,Liberty,33,410.82,102,1,0,none
2024-02-06,South,Action Formal Leather Shoes,Action,25,557.91,124,3,0,none
2024-02-06,West,Relaxo Hawai Slippers,Relaxo,135,80.39,529,4,0,none
2024-02-06,West,Sparx Running Shoes SM-450,Sparx,52,634.13,209,2,0,none
2024-02-06,West,Bata Comfit Sandals,Bata,53,301.44,239,2,0,none
2024-02-06,West,Liberty Force-10 School Shoes,Liberty,28,401.56,99,3,0,none
2024-02-06,West,Action Formal Leather Shoes,Action,29,561.18,122,4,0,none
2024-02-07,North,Relaxo Hawai Slippers,Relaxo,107,85.28,368,1,0,none
2024-02-07,North,Sparx Running Shoes SM-450,Sparx,47,679.97,178,1,0,none
2024-02-07,North,Bata Comfit Sandals,Bata,65,304.06,202,3,0,none
2024-02-07,North,Liberty Force-10 School Shoes,Liberty,33,421.04,144,4,0,none
2024-02-07,North,Action Formal Leather Shoes,Action,23,598.99,81,4,1,none
2024-02-07,South,Relaxo Hawai Slippers,Relaxo,156,91.42,519,3,0,none
2024-02-07,South,Sparx Running Shoes SM-450,Sparx,48,633.24,198,3,0,none
2024-02-07,South,Bata Comfit Sandals,Bata,64,312.55,263,2,0,none
2024-02-07,South,Liberty Force-10 School Shoes,Liberty,33,394.64,140,2,0,none
2024-02-07,South,Action Formal Leather Shoes,Action,26,565.38,81,1,0,none
2024-02-07,West,Relaxo Hawai Slippers,Relaxo,113,85.64,411,4,0,none
2024-02-07,West,Sparx Running Shoes SM-450,Sparx,52,648.61,209,1,0,none
2024-02-07,West,Bata Comfit Sandals,Bata,63,320.61,310,2,0,none
2024-02-07,West,Liberty Force-10 School Shoes,Liberty,34,401.19,116,2,0,none
2024-02-07,West,Action Formal Leather Shoes,Action,27,606.91,109,3,0,none
2024-02-08,North,Relaxo Hawai Slippers,Relaxo,128,89.25,451,1,0,none
2024-02-08,North,Sparx Running Shoes SM-450,Sparx,44,658.65,175,3,0,none
2024-02-08,North,Bata Comfit Sandals,Bata,65,316.1,189,2,0,none
2024-02-08,North,Liberty Force-10 School Shoes,Liberty,,426.84,135,3,0,none
2024-02-08,North,Action Formal Leather Shoes,Action,27,605.92,92,4,0,none
2024-02-08,South,Relaxo Hawai Slippers,Relaxo,146,86.25,538,1,0,none
2024-02-08,South,Sparx Running Shoes SM-450,Sparx,57,677.89,153,4,0,none
2024-02-08,South,Bata Comfit Sandals,Bata,47,305.44,185,4,0,none
2024-02-08,South,Liberty Force-10 School Shoes,Liberty,32,394.67,99,4,0,none
2024-02-08,South,Action Formal Leather Shoes,Action,135,566.29,663,3,0,none
2024-02-08,West,Relaxo Hawai Slippers,Relaxo,120,83.72,594,3,0,none
2024-02-08,West,Sparx Running Shoes SM-450,Sparx,51,673.05,235,4,1,none
2024-02-08,West,Bata Comfit Sandals,Bata,58,311.82,274,3,0,none
2024-02-08,West,Liberty Force-10 School Shoes,Liberty,34,396.04,124,1,0,none
2024-02-08,West,Action Formal Leather Shoes,Action,33,555.17,,2,0,none
2024-02-09,North,Relaxo Hawai Slippers,Relaxo,128,81.56,399,3,0,none
2024-02-09,North,Sparx Running Shoes SM-450,Sparx,53,640.58,231,4,0,none
2024-02-09,North,Bata Comfit Sandals,Bata,54,303.27,264,4,0,none
2024-02-09,North,Liberty Force-10 School Shoes,Liberty,150,403.95,611,3,0,none
2024-02-09,North,Action Formal Leather Shoes,Action,23,594.54,111,1,0,none
2024-02-09,South,Relaxo Hawai Slippers,Relaxo,159,91.71,782,2,0,none
2024-02-09,South,Sparx Running Shoes SM-450,Sparx,49,624.89,208,2,0,none
2024-02-09,South,Bata Comfit Sandals,Bata,55,335.03,226,3,0,none
2024-02-09,South,Liberty Force-10 School Shoes,Liberty,28,413.55,96,1,0,none
2024-02-09,South,Action Formal Leather Shoes,Action,29,576.16,144,3,0,none
2024-02-09,West,Relaxo Hawai Slippers,Relaxo,126,88.95,560,4,0,none
2024-02-09,West,Sparx Running Shoes SM-450,Sparx,45,665.8,133,4,0,none
2024-02-09,West,Bata Comfit Sandals,Bata,52,331.5,197,2,0,none
2024-02-09,West,Liberty Force-10 School Shoes,Liberty,34,399.09,149,1,0,none
2024-02-09,West,Action Formal Leather Shoes,Action,30,572.32,107,4,1,none
2024-02-10,North,Relaxo Hawai Slippers,Relaxo,72,90.97,196,4,0,none
2024-02-10,North,Sparx Running Shoes SM-450,Sparx,33,673.31,105,3,0,none
2024-02-10,North,Bata Comfit Sandals,Bata,32,314.66,82,1,0,none
2024-02-10,North,Liberty Force-10 School Shoes,Liberty,19,418.79,82,4,0,none
2024-02-10,North,Action Formal Leather Shoes,Action,16,561.14,59,3,0,none
2024-02-10,South,Relaxo Hawai Slippers,Relaxo,89,88.15,294,4,0,none
2024-02-10,South,Sparx Running Shoes SM-450,Sparx,24,668.19,103,1,0,none
2024-02-10,South,Bata Comfit Sandals,Bata,36,305.02,106,2,0,none
2024-02-10,South,Liberty Force-10 School Shoes,Liberty,21,393.41,105,3,0,none
2024-02-10,South,Action Formal Leather Shoes,Action,16,594.44,44,1,0,none
2024-02-10,West,Relaxo Hawai Slippers,Relaxo,415,91.09,1181,1,0,none
2024-02-10,West,Sparx Running Shoes SM-450,Sparx,33,624.2,107,3,0,none
2024-02-10,West,Bata Comfit Sandals,Bata,37,317.71,122,4,0,none
2024-02-10,West,Liberty Force-10 School Shoes,Liberty,24,390.83,89,3,0,none
2024-02-10,West,Action Formal Leather Shoes,Action,15,594.53,53,4,0,none
2024-02-11,North,Relaxo Hawai Slippers,Relaxo,86,83.46,321,4,0,none
2024-02-11,North,Sparx Running Shoes SM-450,Sparx,32,663.61,149,1,0,none
2024-02-11,North,Bata Comfit Sandals,Bata,33,309.06,112,4,0,none
2024-02-11,North,Liberty Force-10 School Shoes,Liberty,,402.1,61,2,0,none
2024-02-11,North,Action Formal Leather Shoes,Action,19,595.94,82,1,0,none
2024-02-11,South,Relaxo Hawai Slippers,Relaxo,85,85.89,215,3,0,none
2024-02-11,South,Sparx Running Shoes SM-450,Sparx,27,638.85,134,4,0,none
2024-02-11,South,Bata Comfit Sandals,Bata,39,300.57,109,1,0,none
2024-02-11,South,Liberty Force-10 School Shoes,Liberty,21,399.02,76,4,0,none
2024-02-11,South,Action Formal Leather Shoes,Action,18,560.1,57,3,0,none
2024-02-11,West,Relaxo Hawai Slippers,Relaxo,86,90.29,238,1,0,none
2024-02-11,West,Sparx Running Shoes SM-450,Sparx,29,633.93,137,3,0,none
2024-02-11,West,Bata Comfit Sandals,Bata,38,316.55,124,2,0,none
2024-02-11,West,Liberty Force-10 School Shoes,Liberty,23,403.07,90,4,0,none
2024-02-11,West,Action Formal Leather Shoes,Action,17,574.69,51,3,0,none
