date,store_city,product_name,brand,units_sold,unit_price_inr,stock_on_hand,restock_lead_time_days,promotion_flag,sale_event
2024-01-21,Mumbai,Noise ColorFit Pulse 2,Noise,17,1551.05,62,7,1,none
2024-01-21,Mumbai,JBL Go 3,JBL,,2205.9,50,4,0,none
2024-01-21,Bangalore,boAt Airdopes 141,boAt,33,1326.43,135,3,0,none
2024-01-21,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,24,1525.33,104,7,0,none
2024-01-21,Bangalore,Samsung Galaxy M14 5G,Samsung,11,14080.69,46,6,0,none
2024-01-21,Bangalore,Noise ColorFit Pulse 2,Noise,18,1616.14,63,6,0,none
2024-01-21,Bangalore,JBL Go 3,JBL,14,2179.85,60,7,0,none
2024-01-21,Delhi,boAt Airdopes 141,boAt,34,1284.35,125,6,0,none
2024-01-21,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,20,,77,4,0,none
2024-01-21,Delhi,Samsung Galaxy M14 5G,Samsung,9,13999.77,25,4,0,none
2024-01-21,Delhi,Noise ColorFit Pulse 2,Noise,19,1636.55,,4,1,none
2024-01-21,Delhi,JBL Go 3,JBL,13,2235.77,33,6,0,none
2024-01-22,Mumbai,boAt Airdopes 141,boAt,26,1253.55,106,5,0,none
2024-01-22,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,18,1514.41,59,6,0,none
2024-01-22,Mumbai,Samsung Galaxy M14 5G,Samsung,9,13856.06,40,3,0,none
2024-01-22,Mumbai,Noise ColorFit Pulse 2,Noise,15,1606.5,46,7,0,none
2024-01-22,Mumbai,JBL Go 3,JBL,11,2226.26,54,6,0,none
2024-01-22,Bangalore,boAt Airdopes 141,boAt,25,1329.92,124,4,0,none
2024-01-22,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,80,1461.22,309,4,0,none
2024-01-22,Bangalore,Samsung Galaxy M14 5G,Samsung,10,14167.58,29,3,0,none
2024-01-22,Bangalore,Noise ColorFit Pulse 2,Noise,15,1640.24,71,6,0,none
2024-01-22,Bangalore,JBL Go 3,JBL,11,2189.19,51,3,0,none
2024-01-22,Delhi,boAt Airdopes 141,boAt,24,1335.03,62,3,0,none
2024-01-22,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,18,1548.43,55,7,0,none
2024-01-22,Delhi,Samsung Galaxy M14 5G,Samsung,8,13853.61,26,3,0,none
2024-01-22,Delhi,Noise ColorFit Pulse 2,Noise,14,1606.92,66,4,0,none
2024-01-22,Delhi,JBL Go 3,JBL,10,2192.48,28,5,0,none
2024-01-23,Mumbai,boAt Airdopes 141,boAt,26,1284.17,114,6,0,none
2024-01-23,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,18,1537.2,,3,0,none
2024-01-23,Mumbai,Samsung Galaxy M14 5G,Samsung,10,14078.37,43,3,0,none
2024-01-23,Mumbai,Noise ColorFit Pulse 2,Noise,16,1562.58,57,4,0,none
2024-01-23,Mumbai,JBL Go 3,JBL,12,2244.72,32,4,0,none
2024-01-23,Bangalore,boAt Airdopes 141,boAt,,1250.52,79,3,0,none
2024-01-23,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,17,1494.37,54,5,0,none
2024-01-23,Bangalore,Samsung Galaxy M14 5G,Samsung,10,13926.31,35,4,0,none
2024-01-23,Bangalore,Noise ColorFit Pulse 2,Noise,15,1641.63,47,7,0,none
2024-01-23,Bangalore,JBL Go 3,JBL,11,2211.08,28,3,0,none
2024-01-23,Delhi,boAt Airdopes 141,boAt,24,1296.35,99,6,0,none
2024-01-23,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,16,1523.33,55,3,0,none
2024-01-23,Delhi,Samsung Galaxy M14 5G,Samsung,9,13888.31,36,5,0,none
2024-01-23,Delhi,Noise ColorFit Pulse 2,Noise,16,1606.07,80,3,0,none
2024-01-23,Delhi,JBL Go 3,JBL,11,2231.19,40,3,0,none
2024-01-24,Mumbai,boAt Airdopes 141,boAt,23,1319.26,79,5,0,none
2024-01-24,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,19,1518.5,,6,0,none
2024-01-24,Mumbai,Samsung Galaxy M14 5G,Samsung,10,13994.51,,7,0,none
2024-01-24,Mumbai,Noise ColorFit Pulse 2,Noise,15,1566.84,64,5,0,none
2024-01-24,Mumbai,JBL Go 3,JBL,12,2198.34,33,4,0,none
2024-01-24,Bangalore,boAt Airdopes 141,boAt,28,1320.25,91,6,0,none
2024-01-24,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,18,1461.95,73,7,0,none
2024-01-24,Bangalore,Samsung Galaxy M14 5G,Samsung,10,13997.64,48,3,0,none
2024-01-24,Bangalore,Noise ColorFit Pulse 2,Noise,13,1648.49,38,3,0,none
2024-01-24,Bangalore,JBL Go 3,JBL,10,2153.06,42,7,0,none
2024-01-24,Delhi,boAt Airdopes 141,boAt,21,1306.1,53,6,0,none
2024-01-24,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,16,1454.48,68,6,0,none
2024-01-24,Delhi,Samsung Galaxy M14 5G,Samsung,8,13927.2,24,3,0,none
2024-01-24,Delhi,Noise ColorFit Pulse 2,Noise,13,1588.48,61,3,0,none
2024-01-24,Delhi,JBL Go 3,JBL,12,2179.5,34,4,0,none
2024-01-25,Mumbai,boAt Airdopes 141,boAt,23,,110,7,0,none
2024-01-25,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,16,1531.34,41,4,0,none
2024-01-25,Mumbai,Samsung Galaxy M14 5G,Samsung,9,13976.95,42,3,0,none
2024-01-25,Mumbai,Noise ColorFit Pulse 2,Noise,14,1630.43,52,3,0,none
2024-01-25,Mumbai,JBL Go 3,JBL,10,2170.1,46,4,0,none
2024-01-25,Bangalore,boAt Airdopes 141,boAt,22,1258.15,58,4,0,none
2024-01-25,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,18,1453.18,83,5,0,none
2024-01-25,Bangalore,Samsung Galaxy M14 5G,Samsung,10,13922.83,31,7,0,none
2024-01-25,Bangalore,Noise ColorFit Pulse 2,Noise,14,1613.08,43,7,0,none
2024-01-25,Bangalore,JBL Go 3,JBL,11,2189.14,29,5,0,none
2024-01-25,Delhi,boAt Airdopes 141,boAt,23,1324.04,86,3,0,none
2024-01-25,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,17,1469.13,62,4,0,none
2024-01-25,Delhi,Samsung Galaxy M14 5G,Samsung,10,13919.01,29,5,0,none
2024-01-25,Delhi,Noise ColorFit Pulse 2,Noise,15,1578.82,40,7,0,none
2024-01-25,Delhi,JBL Go 3,JBL,11,2206.92,39,4,0,none
2024-01-26,Mumbai,boAt Airdopes 141,boAt,38,1284.94,158,3,1,Republic Day
2024-01-26,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,24,1536.91,67,6,1,Republic Day
2024-01-26,Mumbai,Samsung Galaxy M14 5G,Samsung,15,14026.35,39,5,1,Republic Day
2024-01-26,Mumbai,Noise ColorFit Pulse 2,Noise,,1636.15,83,3,1,Republic Day
2024-01-26,Mumbai,JBL Go 3,JBL,17,2206.04,72,4,1,Republic Day
2024-01-26,Bangalore,boAt Airdopes 141,boAt,41,1259.96,161,3,1,Republic Day
2024-01-26,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,26,1527.4,111,3,1,Republic Day
2024-01-26,Bangalore,Samsung Galaxy M14 5G,Samsung,15,13868.88,49,3,1,Republic Day
2024-01-26,Bangalore,Noise ColorFit Pulse 2,Noise,115,1627.66,297,4,1,Republic Day
2024-01-26,Bangalore,JBL Go 3,JBL,17,2241.49,72,3,1,Republic Day
2024-01-26,Delhi,boAt Airdopes 141,boAt,31,1326.93,148,7,1,Republic Day
2024-01-26,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,28,1520.74,94,4,1,Republic Day
2024-01-26,Delhi,Samsung Galaxy M14 5G,Samsung,12,13902.72,51,5,1,Republic Day
2024-01-26,Delhi,Noise ColorFit Pulse 2,Noise,23,1631.52,103,7,1,Republic Day
2024-01-26,Delhi,JBL Go 3,JBL,15,2160.58,74,5,1,Republic Day
2024-01-27,Mumbai,boAt Airdopes 141,boAt,27,1306.5,130,3,0,none
2024-01-27,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,19,1531.58,67,3,0,none
2024-01-27,Mumbai,Samsung Galaxy M14 5G,Samsung,13,13919.19,52,3,0,none
2024-01-27,Mumbai,Noise ColorFit Pulse 2,Noise,17,1603.54,46,6,0,none
2024-01-27,Mumbai,JBL Go 3,JBL,13,2215.1,59,3,0,none
2024-01-27,Bangalore,boAt Airdopes 141,boAt,35,1282.27,101,4,0,none
2024-01-27,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,19,1499.68,,4,0,none
2024-01-27,Bangalore,Samsung Galaxy M14 5G,Samsung,13,13840.5,40,7,0,none
2024-01-27,Bangalore,Noise ColorFit Pulse 2,Noise,14,1586.67,68,5,0,none
2024-01-27,Bangalore,JBL Go 3,JBL,12,2185.18,50,6,0,none
2024-01-27,Delhi,boAt Airdopes 141,boAt,150,1260.91,516,5,0,none
2024-01-27,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,21,1481.52,60,5,0,none
2024-01-27,Delhi,Samsung Galaxy M14 5G,Samsung,,13911.35,44,5,0,none
2024-01-27,Delhi,Noise ColorFit Pulse 2,Noise,19,1644.0,78,6,0,none
2024-01-27,Delhi,JBL Go 3,JBL,14,2228.37,47,4,0,none
2024-01-28,Mumbai,boAt Airdopes 141,boAt,33,1317.14,157,7,0,none
2024-01-28,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,21,1468.74,69,6,0,none
2024-01-28,Mumbai,Samsung Galaxy M14 5G,Samsung,13,13988.02,36,7,0,none
2024-01-28,Mumbai,Noise ColorFit Pulse 2,Noise,17,1596.02,66,6,0,none
2024-01-28,Mumbai,JBL Go 3,JBL,,2177.84,57,5,0,none
2024-01-28,Bangalore,boAt Airdopes 141,boAt,29,1347.05,137,7,0,none
2024-01-28,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,23,1542.0,67,4,0,none
2024-01-28,Bangalore,Samsung Galaxy M14 5G,Samsung,10,13935.7,35,5,0,none
2024-01-28,Bangalore,Noise ColorFit Pulse 2,Noise,20,1615.94,95,4,0,none
2024-01-28,Bangalore,JBL Go 3,JBL,15,2192.26,46,5,0,none
2024-01-28,Delhi,boAt Airdopes 141,boAt,30,1333.97,93,3,0,none
2024-01-28,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,18,1519.41,77,7,0,none
2024-01-28,Delhi,Samsung Galaxy M14 5G,Samsung,10,14042.07,48,5,0,none
2024-01-28,Delhi,Noise ColorFit Pulse 2,Noise,16,1632.86,53,3,0,none
2024-01-28,Delhi,JBL Go 3,JBL,15,2208.02,60,3,1,none
2024-01-29,Mumbai,boAt Airdopes 141,boAt,23,1305.85,70,4,0,none
2024-01-29,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,16,1466.3,72,5,0,none
2024-01-29,Mumbai,Samsung Galaxy M14 5G,Samsung,9,14034.5,28,3,0,none
2024-01-29,Mumbai,Noise ColorFit Pulse 2,Noise,14,1596.79,40,6,0,none
2024-01-29,Mumbai,JBL Go 3,JBL,11,2224.96,30,7,1,none
2024-01-29,Bangalore,boAt Airdopes 141,boAt,24,1269.12,105,5,0,none
2024-01-29,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,17,1450.3,79,7,0,none
2024-01-29,Bangalore,Samsung Galaxy M14 5G,Samsung,9,,23,4,0,none
2024-01-29,Bangalore,Noise ColorFit Pulse 2,Noise,15,1585.39,71,6,0,none
2024-01-29,Bangalore,JBL Go 3,JBL,10,2161.83,28,7,0,none
2024-01-29,Delhi,boAt Airdopes 141,boAt,27,1330.5,103,6,0,none
2024-01-29,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,17,1521.79,65,3,1,none
2024-01-29,Delhi,Samsung Galaxy M14 5G,Samsung,12,13827.39,40,7,0,none
2024-01-29,Delhi,Noise ColorFit Pulse 2,Noise,64,1639.58,221,3,0,none
2024-01-29,Delhi,JBL Go 3,JBL,9,2240.4,40,7,0,none
2024-01-30,Mumbai,boAt Airdopes 141,boAt,23,1320.37,71,6,0,none
2024-01-30,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,17,1547.68,52,6,0,none
2024-01-30,Mumbai,Samsung Galaxy M14 5G,Samsung,,13896.05,48,4,0,none
2024-01-30,Mumbai,Noise ColorFit Pulse 2,Noise,16,,66,6,0,none
2024-01-30,Mumbai,JBL Go 3,JBL,11,2246.32,47,4,0,none
2024-01-30,Bangalore,boAt Airdopes 141,boAt,19,1336.89,51,3,0,none
2024-01-30,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,17,1528.95,46,3,0,none
2024-01-30,Bangalore,Samsung Galaxy M14 5G,Samsung,9,14001.8,41,4,0,none
2024-01-30,Bangalore,Noise ColorFit Pulse 2,Noise,14,1646.65,54,5,0,none
2024-01-30,Bangalore,JBL Go 3,JBL,12,2179.92,,6,0,none
2024-01-30,Delhi,boAt Airdopes 141,boAt,25,1260.37,106,7,0,none
2024-01-30,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,16,1524.2,43,3,0,none
2024-01-30,Delhi,Samsung Galaxy M14 5G,Samsung,9,13971.31,42,4,0,none
2024-01-30,Delhi,Noise ColorFit Pulse 2,Noise,75,1558.47,271,6,0,none
2024-01-30,Delhi,JBL Go 3,JBL,9,2173.97,32,3,0,none
2024-01-31,Mumbai,boAt Airdopes 141,boAt,29,1283.26,78,4,0,none
2024-01-31,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,17,1502.73,84,4,0,none
2024-01-31,Mumbai,Samsung Galaxy M14 5G,Samsung,12,14109.55,49,4,0,none
2024-01-31,Mumbai,Noise ColorFit Pulse 2,Noise,13,1560.83,63,7,0,none
2024-01-31,Mumbai,JBL Go 3,JBL,11,2151.77,47,4,0,none
2024-01-31,Bangalore,boAt Airdopes 141,boAt,23,1255.94,,6,0,none
2024-01-31,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,16,1498.37,79,5,0,none
2024-01-31,Bangalore,Samsung Galaxy M14 5G,Samsung,10,14077.71,29,3,0,none
2024-01-31,Bangalore,Noise ColorFit Pulse 2,Noise,,1569.89,44,5,0,none
2024-01-31,Bangalore,JBL Go 3,JBL,12,2214.92,48,5,0,none
2024-01-31,Delhi,boAt Airdopes 141,boAt,22,1271.33,59,3,0,none
2024-01-31,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,19,1466.63,65,5,0,none
2024-01-31,Delhi,Samsung Galaxy M14 5G,Samsung,10,14171.9,26,4,0,none
2024-01-31,Delhi,Noise ColorFit Pulse 2,Noise,14,1575.29,,3,0,none
2024-01-31,Delhi,JBL Go 3,JBL,11,2220.15,30,3,0,none
2024-02-01,Mumbai,boAt Airdopes 141,boAt,25,1268.08,79,6,0,none
2024-02-01,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,18,1536.02,88,6,0,none
2024-02-01,Mumbai,Samsung Galaxy M14 5G,Samsung,11,14144.87,33,3,0,none
2024-02-01,Mumbai,Noise ColorFit Pulse 2,Noise,17,1558.79,54,5,1,none
2024-02-01,Mumbai,JBL Go 3,JBL,13,2211.75,59,3,0,none
2024-02-01,Bangalore,boAt Airdopes 141,boAt,26,1285.45,90,5,0,none
2024-02-01,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,15,1471.69,60,3,0,none
2024-02-01,Bangalore,Samsung Galaxy M14 5G,Samsung,,13878.74,27,3,0,none
2024-02-01,Bangalore,Noise ColorFit Pulse 2,Noise,14,1600.17,68,6,0,none
2024-02-01,Bangalore,JBL Go 3,JBL,10,2176.1,49,5,1,none
2024-02-01,Delhi,boAt Airdopes 141,boAt,25,1326.0,77,3,0,none
2024-02-01,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,15,1505.21,48,6,0,none
2024-02-01,Delhi,Samsung Galaxy M14 5G,Samsung,10,13821.77,31,4,0,none
2024-02-01,Delhi,Noise ColorFit Pulse 2,Noise,14,1623.45,69,6,0,none
2024-02-01,Delhi,JBL Go 3,JBL,11,2156.05,48,4,0,none
2024-02-02,Mumbai,boAt Airdopes 141,boAt,26,1260.66,81,7,0,none
2024-02-02,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1456.6,71,7,0,none
2024-02-02,Mumbai,Samsung Galaxy M14 5G,Samsung,8,14127.82,34,3,0,none
2024-02-02,Mumbai,Noise ColorFit Pulse 2,Noise,85,1583.0,374,4,0,none
2024-02-02,Mumbai,JBL Go 3,JBL,14,2189.1,40,4,0,none
2024-02-02,Bangalore,boAt Airdopes 141,boAt,29,1348.77,119,5,0,none
2024-02-02,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,16,1482.2,62,5,0,none
2024-02-02,Bangalore,Samsung Galaxy M14 5G,Samsung,54,14111.42,188,3,0,none
2024-02-02,Bangalore,Noise ColorFit Pulse 2,Noise,13,1568.63,57,5,0,none
2024-02-02,Bangalore,JBL Go 3,JBL,10,2225.68,,3,0,none
2024-02-02,Delhi,boAt Airdopes 141,boAt,26,1273.89,,4,0,none
2024-02-02,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1542.46,69,4,0,none
2024-02-02,Delhi,Samsung Galaxy M14 5G,Samsung,10,14169.89,32,5,0,none
2024-02-02,Delhi,Noise ColorFit Pulse 2,Noise,12,1621.88,40,6,0,none
2024-02-02,Delhi,JBL Go 3,JBL,11,2178.51,28,5,0,none
2024-02-03,Mumbai,boAt Airdopes 141,boAt,24,1319.78,108,4,0,none
2024-02-03,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,25,1532.99,91,5,0,none
2024-02-03,Mumbai,Samsung Galaxy M14 5G,Samsung,12,13808.4,45,4,0,none
2024-02-03,Mumbai,Noise ColorFit Pulse 2,Noise,18,1575.08,52,4,0,none
2024-02-03,Mumbai,JBL Go 3,JBL,14,2229.51,49,7,0,none
2024-02-03,Bangalore,boAt Airdopes 141,boAt,33,1342.17,155,6,1,none
2024-02-03,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,21,1517.58,78,5,0,none
2024-02-03,Bangalore,Samsung Galaxy M14 5G,Samsung,11,13887.75,36,6,0,none
2024-02-03,Bangalore,Noise ColorFit Pulse 2,Noise,18,1621.47,59,3,0,none
2024-02-03,Bangalore,JBL Go 3,JBL,17,2161.9,62,7,1,none
2024-02-03,Delhi,boAt Airdopes 141,boAt,32,1300.98,92,3,0,none
2024-02-03,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,19,1480.6,86,7,0,none
2024-02-03,Delhi,Samsung Galaxy M14 5G,Samsung,11,13934.21,31,4,0,none
2024-02-03,Delhi,Noise ColorFit Pulse 2,Noise,21,1571.65,62,5,0,none
2024-02-03,Delhi,JBL Go 3,JBL,13,2240.55,48,7,0,none
2024-02-04,Mumbai,boAt Airdopes 141,boAt,32,1281.12,,5,0,none
2024-02-04,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,20,1483.38,89,5,0,none
2024-02-04,Mumbai,Samsung Galaxy M14 5G,Samsung,13,13945.34,,5,0,none
2024-02-04,Mumbai,Noise ColorFit Pulse 2,Noise,15,1624.63,66,7,0,none
2024-02-04,Mumbai,JBL Go 3,JBL,15,2230.3,47,5,0,none
2024-02-04,Bangalore,boAt Airdopes 141,boAt,30,1331.06,101,4,0,none
2024-02-04,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,20,1453.8,94,7,0,none
2024-02-04,Bangalore,Samsung Galaxy M14 5G,Samsung,10,14133.94,,5,0,none
2024-02-04,Bangalore,Noise ColorFit Pulse 2,Noise,18,1555.77,78,4,0,none
2024-02-04,Bangalore,JBL Go 3,JBL,12,2212.86,57,7,0,none
2024-02-04,Delhi,boAt Airdopes 141,boAt,33,,151,7,1,none
2024-02-04,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,18,1469.84,69,3,0,none
2024-02-04,Delhi,Samsung Galaxy M14 5G,Samsung,13,13872.52,42,7,0,none
2024-02-04,Delhi,Noise ColorFit Pulse 2,Noise,18,1570.9,85,6,0,none
2024-02-04,Delhi,JBL Go 3,JBL,11,2246.25,41,7,1,none
2024-02-05,Mumbai,boAt Airdopes 141,boAt,32,1339.0,93,3,0,none
2024-02-05,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,14,1451.34,53,4,0,none
2024-02-05,Mumbai,Samsung Galaxy M14 5G,Samsung,12,14120.36,43,7,0,none
2024-02-05,Mumbai,Noise ColorFit Pulse 2,Noise,15,1629.27,71,4,0,none
2024-02-05,Mumbai,JBL Go 3,JBL,11,2209.29,52,4,0,none
2024-02-05,Bangalore,boAt Airdopes 141,boAt,24,1291.44,91,6,0,none
2024-02-05,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,16,1516.76,46,6,0,none
2024-02-05,Bangalore,Samsung Galaxy M14 5G,Samsung,9,14146.71,31,6,0,none
2024-02-05,Bangalore,Noise ColorFit Pulse 2,Noise,10,1580.58,38,4,0,none
2024-02-05,Bangalore,JBL Go 3,JBL,10,2196.18,38,7,0,none
2024-02-05,Delhi,boAt Airdopes 141,boAt,25,1284.41,89,5,0,none
2024-02-05,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,18,1527.44,66,7,0,none
2024-02-05,Delhi,Samsung Galaxy M14 5G,Samsung,9,14020.69,37,3,0,none
2024-02-05,Delhi,Noise ColorFit Pulse 2,Noise,15,1583.01,73,7,0,none
2024-02-05,Delhi,JBL Go 3,JBL,10,2246.55,,6,0,none
2024-02-06,Mumbai,boAt Airdopes 141,boAt,21,1342.8,59,5,0,none
2024-02-06,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,16,1487.77,55,7,1,none
2024-02-06,Mumbai,Samsung Galaxy M14 5G,Samsung,11,13882.88,48,4,0,none
2024-02-06,Mumbai,Noise ColorFit Pulse 2,Noise,14,1621.01,67,4,0,none
2024-02-06,Mumbai,JBL Go 3,JBL,10,2234.86,35,3,0,none
2024-02-06,Bangalore,boAt Airdopes 141,boAt,26,1257.41,75,3,1,none
2024-02-06,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,17,1516.25,84,5,0,none
2024-02-06,Bangalore,Samsung Galaxy M14 5G,Samsung,11,13992.23,28,4,0,none
2024-02-06,Bangalore,Noise ColorFit Pulse 2,Noise,14,1639.55,62,7,0,none
2024-02-06,Bangalore,JBL Go 3,JBL,10,2182.7,35,4,0,none
2024-02-06,Delhi,boAt Airdopes 141,boAt,26,1249.46,117,7,0,none
2024-02-06,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,18,1487.05,75,5,0,none
2024-02-06,Delhi,Samsung Galaxy M14 5G,Samsung,10,14160.51,45,7,0,none
2024-02-06,Delhi,Noise ColorFit Pulse 2,Noise,16,1575.23,64,4,0,none
2024-02-06,Delhi,JBL Go 3,JBL,12,2153.64,43,3,0,none
2024-02-07,Mumbai,boAt Airdopes 141,boAt,25,1257.73,111,3,0,none
2024-02-07,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,19,1493.89,65,3,0,none
2024-02-07,Mumbai,Samsung Galaxy M14 5G,Samsung,9,13947.21,43,7,0,none
2024-02-07,Mumbai,Noise ColorFit Pulse 2,Noise,,1589.13,73,6,0,none
2024-02-07,Mumbai,JBL Go 3,JBL,10,2209.19,47,4,0,none
2024-02-07,Bangalore,boAt Airdopes 141,boAt,88,1334.14,417,3,0,none
2024-02-07,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,17,1532.99,68,4,0,none
2024-02-07,Bangalore,Samsung Galaxy M14 5G,Samsung,10,13888.25,46,4,0,none
2024-02-07,Bangalore,Noise ColorFit Pulse 2,Noise,16,1646.11,71,6,0,none
2024-02-07,Bangalore,JBL Go 3,JBL,13,2223.47,40,6,0,none
2024-02-07,Delhi,boAt Airdopes 141,boAt,23,1260.97,76,4,0,none
2024-02-07,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,16,1546.41,53,5,0,none
2024-02-07,Delhi,Samsung Galaxy M14 5G,Samsung,10,14031.92,49,6,0,none
2024-02-07,Delhi,Noise ColorFit Pulse 2,Noise,11,1585.95,49,5,0,none
2024-02-07,Delhi,JBL Go 3,JBL,12,2166.49,36,4,0,none
2024-02-08,Mumbai,boAt Airdopes 141,boAt,25,1269.58,94,3,0,none
2024-02-08,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,17,1468.32,67,3,0,none
2024-02-08,Mumbai,Samsung Galaxy M14 5G,Samsung,,13939.01,47,7,0,none
2024-02-08,Mumbai,Noise ColorFit Pulse 2,Noise,14,1559.17,68,5,0,none
2024-02-08,Mumbai,JBL Go 3,JBL,54,2232.04,267,3,0,none
2024-02-08,Bangalore,boAt Airdopes 141,boAt,30,1251.21,77,3,0,none
2024-02-08,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,17,1539.01,53,4,0,none
2024-02-08,Bangalore,Samsung Galaxy M14 5G,Samsung,9,13922.71,,3,0,none
2024-02-08,Bangalore,Noise ColorFit Pulse 2,Noise,17,1624.68,53,5,0,none
2024-02-08,Bangalore,JBL Go 3,JBL,12,2225.51,37,3,0,none
2024-02-08,Delhi,boAt Airdopes 141,boAt,25,1282.16,68,3,0,none
2024-02-08,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,17,1464.47,55,5,0,none
2024-02-08,Delhi,Samsung Galaxy M14 5G,Samsung,,14092.97,39,3,0,none
2024-02-08,Delhi,Noise ColorFit Pulse 2,Noise,14,1568.13,49,4,0,none
2024-02-08,Delhi,JBL Go 3,JBL,11,2188.84,33,3,0,none
2024-02-09,Mumbai,boAt Airdopes 141,boAt,25,1282.02,65,6,0,none
2024-02-09,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,12,1458.99,45,6,0,none
2024-02-09,Mumbai,Samsung Galaxy M14 5G,Samsung,9,13824.38,36,6,0,none
2024-02-09,Mumbai,Noise ColorFit Pulse 2,Noise,16,1620.95,72,3,0,none
2024-02-09,Mumbai,JBL Go 3,JBL,11,2183.8,47,5,0,none
2024-02-09,Bangalore,boAt Airdopes 141,boAt,26,1292.07,80,4,0,none
2024-02-09,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,18,1471.1,52,5,0,none
2024-02-09,Bangalore,Samsung Galaxy M14 5G,Samsung,10,13975.8,49,7,0,none
2024-02-09,Bangalore,Noise ColorFit Pulse 2,Noise,13,1584.47,,4,0,none
2024-02-09,Bangalore,JBL Go 3,JBL,10,2178.32,28,6,0,none
2024-02-09,Delhi,boAt Airdopes 141,boAt,,1286.52,84,6,0,none
2024-02-09,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,16,1519.93,58,3,0,none
2024-02-09,Delhi,Samsung Galaxy M14 5G,Samsung,9,14060.84,38,5,0,none
2024-02-09,Delhi,Noise ColorFit Pulse 2,Noise,19,1616.02,93,4,0,none
2024-02-09,Delhi,JBL Go 3,JBL,12,2159.21,36,6,1,none
2024-02-10,Mumbai,boAt Airdopes 141,boAt,32,1264.39,131,4,0,none
2024-02-10,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,20,1466.31,53,6,0,none
2024-02-10,Mumbai,Samsung Galaxy M14 5G,Samsung,13,14037.11,41,3,0,none
2024-02-10,Mumbai,Noise ColorFit Pulse 2,Noise,17,,48,3,0,none
2024-02-10,Mumbai,JBL Go 3,JBL,12,2234.53,57,4,0,none
2024-02-10,Bangalore,boAt Airdopes 141,boAt,28,1300.6,130,3,0,none
